Year,State,STATEFIP,exploitation,patronage,exclusion,rationing,component_sum,total_gini
1981,Utah,49.0,0.05449042081897681,0.039609958063181974,0.2976674084421277,0.19994236286923472,0.5917101501935211,0.644756628885443
1981,Vermont,50.0,0.04876829594250673,0.02698442799153757,0.301127040268043,0.18287180431416858,0.5597515685162558,0.5983513325103222
1981,Virginia,51.0,0.04138161449074649,0.023870225461395916,0.3137437915005103,0.17902048164857212,0.5580161131012248,0.623846888189697
1981,Washington,53.0,0.041269957442788066,0.029248815885127864,0.3202050581766216,0.19587349353152084,0.5865973250360583,0.6444220840425567
1981,West Virginia,54.0,0.07553190432299614,0.05370360668019535,0.2760684187889941,0.15297500721094834,0.5582789370031338,0.6893725618375183
1981,Wisconsin,55.0,0.03674666634863228,0.025155453181007547,0.29560686357463783,0.21621461288224028,0.5737235959865179,0.6062196066977011
1981,Wyoming,56.0,0.07120133913454642,0.05570998115467614,0.25241791688122556,0.180461306587196,0.5597905437576441,0.5984072309542343
1983,,,0.0019987534984315827,0.0011039423474279051,0.3610680678553296,0.20733114999363592,0.5715019136948251,0.6543441807740576
1983,Alabama,1.0,0.04287394903658583,0.024342945028864582,0.29577824585259377,0.15134831629817347,0.5143434562162177,0.679385730779956
1983,Alaska,2.0,0.05771158904441132,0.03399513614018145,0.295016028542713,0.15480612574098723,0.541528879468293,0.5819674566822811
1983,Arizona,4.0,0.04629837540577464,0.037351618665777145,0.26913281184965526,0.20755353349293662,0.5603363394141437,0.6488878777447834
1983,Arkansas,5.0,0.0381364259342695,0.024895358392219243,0.30245786898213944,0.18671049910747628,0.5522001524161044,0.7024811577313166
1983,California,6.0,0.046331406521084716,0.023246767962089222,0.33588361659629073,0.1757488017984281,0.5812105928778928,0.6524823839216264
1983,Colorado,8.0,0.049385860620690905,0.03617173909609828,0.27422798587686115,0.1769680580876182,0.5367536436812685,0.5983771776609046
1983,Connecticut,9.0,0.03962215426965664,0.028485299881824456,0.2951214695356852,0.20974816716068564,0.5729770908478519,0.6083279139560187
1983,Delaware,10.0,0.04009614116266753,0.023636317613834716,0.30711925522671674,0.18855497573251204,0.559406689735731,0.6236726089706112
1983,District of Columbia,11.0,0.06077163965081986,0.02070911532907591,0.321235383814029,0.12286075158139839,0.5255768903753231,0.6882467575767522
1983,Florida,12.0,0.045193644479001135,0.036350499612401374,0.29529693292045545,0.2209065629333938,0.5977476399452517,0.6882847468458543
1983,Georgia,13.0,0.035623140685971826,0.018932604353869717,0.3280575938758329,0.14072989272207173,0.5233432316377461,0.6538529844396996
1983,Hawaii,15.0,0.04045411479348691,0.023988094777906397,0.30109024025085507,0.18717055925723938,0.5527030090794879,0.597406080791238
1983,Idaho,16.0,0.04179674558911575,0.03891970419518347,0.2881882186969464,0.23352250969404725,0.6024271781752928,0.661261903680959
1983,Illinois,17.0,0.04174970430741305,0.024771883615157017,0.32526757656799565,0.19046825129929554,0.5822574157898612,0.6347263369426527
1983,Indiana,18.0,0.03538408638842777,0.02335210695692453,0.2866020917341734,0.2080172466588521,0.5533555317383778,0.6308477507679937
1983,Iowa,19.0,0.0383722331601631,0.027101699436029324,0.3133186894378231,0.22106817805305545,0.599860800087071,0.6649213369058219
1983,Kansas,20.0,0.039672727015481385,0.029208345602124246,0.2832915633712361,0.22713293396990844,0.5793055699587502,0.6310202091595508
1983,Kentucky,21.0,0.04306297602599268,0.0261248764043517,0.3215686658880866,0.1554101843084185,0.5461667026268495,0.6614601090403138
1983,Louisiana,22.0,0.06353901898477708,0.031208320527141988,0.3059562402903125,0.12868231554842283,0.5293858953506544,0.6861469608548972
1983,Maine,23.0,0.034050001540335315,0.02254500800194504,0.29584290816626113,0.202551527282494,0.5549894449910354,0.6166124936630992
1983,Maryland,24.0,0.048088882269204866,0.02682312713839015,0.33156059320576414,0.18514435890162573,0.5916169615149849,0.6675111198428614
1983,Massachusetts,25.0,0.03892652091816074,0.02429421907169109,0.2970434831295274,0.1902424670209849,0.5505066901403642,0.6240952000647048
1983,Michigan,26.0,0.040637632355344844,0.024651493080154283,0.3397974710725758,0.2044133922414095,0.6094999887494844,0.6633670008520907
1983,Minnesota,27.0,0.041402892845467026,0.029381631650665912,0.30031640740753085,0.20486712380253982,0.5759680557062035,0.6279178211645656
1983,Mississippi,28.0,0.03731259740009737,0.029910392121490093,0.2832115415832924,0.1553818288007947,0.5058163599056745,0.7041918690011106
1983,Missouri,29.0,0.039511942899048524,0.0269133402839126,0.3132349473504545,0.20168302030743263,0.5813432508408483,0.6572981406125292
1983,Montana,30.0,0.062294474875832506,0.051406074971646044,0.2909825203171489,0.19274845330728835,0.5974315234719157,0.6656353965926352
1983,Nebraska,31.0,0.04496301793228765,0.026677366851137436,0.2834986564155068,0.20743970425591166,0.5625787454548435,0.627645630130435
1983,Nevada,32.0,0.05411832972549524,0.030090664812531108,0.24919888276424454,0.14277153644861626,0.4761794137508872,0.579807589012395
1983,New Hampshire,33.0,0.03714524432007624,0.024810992351481126,0.3017066298932691,0.20129035685952748,0.564953223424354,0.6026377299038038
1983,New Jersey,34.0,0.0390099800038028,0.020910654538656315,0.3283619044715591,0.1745813541983106,0.5628638932123288,0.642383722995791
1983,New Mexico,35.0,0.05581966389376806,0.037956604642357186,0.3150518680514974,0.16869838628187514,0.5775265228694978,0.6808577965160479
1983,New York,36.0,0.04053783595649807,0.02082662170115217,0.3279175317287578,0.17512774225063366,0.5644097316370418,0.6659944003332627
1983,North Carolina,37.0,0.034720510224383036,0.018265121215216614,0.30687432088082817,0.16061616136315332,0.5204761136835812,0.6353419398810864
1983,North Dakota,38.0,0.05876927986299849,0.04752819805706598,0.2837449101221865,0.21278808520917022,0.6028304732514213,0.6551815412582473
1983,Ohio,39.0,0.04497400452118932,0.02313119698521128,0.33251564322180366,0.19149555650308217,0.5921164012312864,0.6545823723952633
1983,Oklahoma,40.0,0.06302017392564649,0.03888758626541557,0.2623674895866381,0.1577462188828347,0.5220214686605348,0.6479358446545158
1983,Oregon,41.0,0.03860480171346351,0.028270150564698088,0.30992764801779077,0.21721852290006877,0.5940211231960211,0.637367045946854
1983,Pennsylvania,42.0,0.041168834647331,0.027641136216981298,0.3133330303019506,0.1945479549997981,0.5766909561660609,0.6735807371610665
1983,Rhode Island,44.0,0.04228317556482982,0.024728442920012802,0.3156709227328024,0.20108177211540046,0.5837643133330455,0.6432085905748125
1983,South Carolina,45.0,0.03472825536162165,0.01638353170376079,0.2570480526308176,0.11854827553573717,0.42670811523193725,0.6098395284344883
1983,South Dakota,46.0,0.03981330094093779,0.03746486634359416,0.2527395791211039,0.23378422188968978,0.5638019682953257,0.6415486029061996
1983,Tennessee,47.0,0.036183598419511895,0.016557838159838016,0.3316223900113187,0.16705025416942942,0.5514140807600981,0.6757808613823133
1983,Texas,48.0,0.06051683621752748,0.030319939716190028,0.3043582228930315,0.14438071546954792,0.5395757142962969,0.6406012320086495
1983,Utah,49.0,0.05058152598390275,0.04126752164211605,0.27556530542193125,0.1942611916359674,0.5616755446839174,0.6376366349614948
1983,Vermont,50.0,0.04392234063158937,0.028543671368309452,0.2846237344490437,0.19689717784437927,0.5539869242933219,0.5946405261956113
1983,Virginia,51.0,0.03602608556314232,0.020652986308062383,0.32003780568660795,0.16879860699121194,0.5455154845490245,0.6331613065716917
1983,Washington,53.0,0.039677651654701725,0.028537509906119463,0.3086523695980435,0.22093357850426826,0.5978011096631329,0.6490564331583341
1983,West Virginia,54.0,0.08603505626708254,0.05261569439103277,0.26757463211511767,0.15068910777214414,0.5569144905453771,0.7118284028202855
1983,Wisconsin,55.0,0.04304448896042311,0.025458826616511585,0.3233674644342627,0.2062879193459717,0.5981586993571691,0.6372954475547122
1983,Wyoming,56.0,0.06929129939128437,0.06968204634533325,0.24725025804129133,0.17892967366463644,0.5651532774425453,0.6131210489086327
1984,,,0.0019307437277847309,0.0010826312226410568,0.3656361235394783,0.20542586733678114,0.5740753658266853,0.6543061406001106
1984,Alabama,1.0,0.03711335113913685,0.023789940603312288,0.3179753674349549,0.1492103981004458,0.5280890572778498,0.6841956033791579
1984,Alaska,2.0,0.05984893032306856,0.03053294078029237,0.29868897876566386,0.1419611632865406,0.5310320131555654,0.5873675885129223
1984,Arizona,4.0,0.04893471585392918,0.04213196605756077,0.2853924388860267,0.23187430190913505,0.6083334227066517,0.6673350891811627
1984,Arkansas,5.0,0.03763256101050132,0.022473031426889133,0.2832261815743228,0.17848994525051756,0.5218217192622308,0.6777910428271693
1984,California,6.0,0.04260923594646376,0.023174629701987182,0.3258462436223415,0.1729635134023973,0.5645936226731898,0.6481185149634033
1984,Colorado,8.0,0.05303467943613257,0.03158328272593685,0.28088271920725627,0.17217236274679495,0.5376730441161206,0.6027269615015466
1984,Connecticut,9.0,0.042089865222009776,0.027143838591333208,0.3026930247437364,0.1966389403218542,0.5685656688789336,0.606952640279272
1984,Delaware,10.0,0.03990802156554562,0.026709121067195696,0.3127243289231877,0.19235485657978743,0.5716963281357165,0.6304196244321061
1984,District of Columbia,11.0,0.08070929774869982,0.016646980323617836,0.4116641638220192,0.09142221143667137,0.6004426533310082,0.7245869304442573
1984,Florida,12.0,0.039752228278476985,0.03697084258379447,0.28819256269974386,0.2239052571361451,0.5888208906981603,0.6844859558985533
1984,Georgia,13.0,0.045059110732443175,0.022014495959175387,0.31387529684514387,0.15347354823760162,0.534422451774364,0.6525876132871232
1984,Hawaii,15.0,0.0452474883431263,0.026073425090490578,0.30901998414207005,0.17794761670387557,0.5582885142795625,0.6059960164664085
1984,Idaho,16.0,0.0557290188411246,0.03202400825653408,0.33033680927153725,0.191377966946962,0.609467803316158,0.6744483796393078
1984,Illinois,17.0,0.04531812594157344,0.024661904051426358,0.33634790577691503,0.18554749452968763,0.5918754302996024,0.6474256788477948
1984,Indiana,18.0,0.03505204304242418,0.022340456165164613,0.2982878736787126,0.20058659760186032,0.5562669704881618,0.6384217290378872
1984,Iowa,19.0,0.04009440481620701,0.02791974447350673,0.30149114525523696,0.23329234149176856,0.6027976360367192,0.6600792569206427
1984,Kansas,20.0,0.04127587865187607,0.027284509063442715,0.2958467947991949,0.21642089111850593,0.5808280736330196,0.6456309761213935
1984,Kentucky,21.0,0.04226986731530321,0.02162092936371286,0.3176669389326961,0.16274330153415092,0.5443010371458631,0.6620374359993668
1984,Louisiana,22.0,0.06651265656134003,0.03330122753192084,0.3348327956048636,0.13684728221371886,0.5714939619118433,0.6863054959631727
1984,Maine,23.0,0.03124769566337809,0.027718273262086694,0.3075476941901334,0.19818160348059854,0.5646952665961966,0.6242352476454014
1984,Maryland,24.0,0.049655223355745376,0.027250752463461068,0.31588028997235723,0.17742530367012865,0.5702115694616923,0.6358905446928359
1984,Massachusetts,25.0,0.04411955750442684,0.02379151631545339,0.31103096711267086,0.18897159613139936,0.5679136370639505,0.6234400524317942
1984,Michigan,26.0,0.040373492413551385,0.0214050156671447,0.35143874478041814,0.19676139022114494,0.6099786430822591,0.662594103537217
1984,Minnesota,27.0,0.04159729095089183,0.029280935071847664,0.3029761111709888,0.194032035109519,0.5678863723032473,0.612312478491018
1984,Mississippi,28.0,0.04145346980731072,0.023134036822192117,0.3091422004667993,0.14273229739227325,0.5164620044885754,0.6941172519283068
1984,Missouri,29.0,0.04105097312874369,0.02477294540510871,0.3150145050142978,0.1972173531316976,0.5780557766798478,0.6641208470242755
1984,Montana,30.0,0.04957528521181868,0.03924639919776555,0.30392489280781043,0.18944698286581924,0.582193560083214,0.6491838379161856
1984,Nebraska,31.0,0.04622040674679297,0.027558585876941703,0.32468658244692344,0.21003847735508271,0.6085040524257408,0.6567655775683464
1984,Nevada,32.0,0.050820875995918016,0.03234205077543764,0.24597271459003778,0.15880716707217177,0.4879428084335652,0.5659125428874894
1984,New Hampshire,33.0,0.03432299524072259,0.02824622833135603,0.26899393192460674,0.19989664110188873,0.531459796598574,0.5787753234824082
1984,New Jersey,34.0,0.03912895848541718,0.020709089016374332,0.32398604566188094,0.17856415654721797,0.5623882497108905,0.6322094950218036
1984,New Mexico,35.0,0.05335301904258053,0.04244976151772254,0.29756591674361993,0.16941362621277448,0.5627823235166975,0.6805728454406804
1984,New York,36.0,0.04018025778078296,0.021262631535667924,0.3294510683547813,0.17026823327586244,0.5611621909470946,0.6639528240528006
1984,North Carolina,37.0,0.03571022440528003,0.018085399113788495,0.2938707496753297,0.15181187993970283,0.499478253134101,0.6039930407754277
1984,North Dakota,38.0,0.06398139569699325,0.048866303004068065,0.29007087268440657,0.2165157336844279,0.6194343050698957,0.6575104685638075
1984,Ohio,39.0,0.04169060550115314,0.02265536901241394,0.3513643340985175,0.1935865182956622,0.6092968269077467,0.6622639952114273
1984,Oklahoma,40.0,0.0654642262345275,0.03500240402590221,0.2654196484477823,0.15687803055475072,0.5227643092629628,0.6409807086226281
1984,Oregon,41.0,0.038169074383457374,0.026438274204585267,0.3110730789332648,0.2174317976085424,0.5931122251298498,0.6385176389940119
1984,Pennsylvania,42.0,0.04252896481929294,0.026158121958167645,0.35116913444689674,0.1955634380561168,0.6154196592804742,0.6962324884349869
1984,Rhode Island,44.0,0.03782105077970359,0.023529132759201748,0.3008241802248371,0.19867898141535273,0.5608533451790951,0.6252944633459033
1984,South Carolina,45.0,0.04205475977360142,0.017694605322390162,0.29580106468972545,0.11534470764741227,0.4708951374331293,0.6242638824851311
1984,South Dakota,46.0,0.04047452710025802,0.03976613618719892,0.2644803960160478,0.2164420406568238,0.5611630999603285,0.6244398054434412
1984,Tennessee,47.0,0.04575385286668012,0.02026389654112143,0.33088304365232085,0.16905928606362983,0.5659600791237522,0.6779630969347324
1984,Texas,48.0,0.05865766977531408,0.02875294239210043,0.315995058926296,0.13874513655595686,0.5421508076496673,0.6366118970683516
1984,Utah,49.0,0.0477890881375387,0.037159350698956914,0.2977454577240256,0.2139747181822458,0.596668614742767,0.6557013487049163
1984,Vermont,50.0,0.0463122653279006,0.030036315125653218,0.2803470068113376,0.20890799548041183,0.5656035827453033,0.6095572600974851
1984,Virginia,51.0,0.036054582550546804,0.023504656324657803,0.3054433472558205,0.16835954208589934,0.5333621282169245,0.6196856807244245
1984,Washington,53.0,0.04290943500933543,0.03242997239075173,0.3102358174481548,0.230431843596299,0.616007068444541,0.6665323597337149
1984,West Virginia,54.0,0.06780885427293605,0.040823224277216755,0.3155745048409845,0.15056993717268793,0.5747765205638253,0.7259623187288372
1984,Wisconsin,55.0,0.0392154329818055,0.028457854760832933,0.30947310124329713,0.21765429417649068,0.5948006831624263,0.6359067693078825
1984,Wyoming,56.0,0.08807555529113868,0.06587416680343594,0.28012884343007044,0.16578532654098554,0.5998638920656306,0.6450297334019943
1985,,,0.001919287830068989,0.0010852480871106642,0.36350995492440147,0.20443306310557072,0.5709475539471519,0.648199343612247
1985,Alabama,1.0,0.03234130242728416,0.024573000124541337,0.288446231474302,0.16244935619454995,0.5078098902206774,0.6778455667024551
1985,Alaska,2.0,0.06546987016198548,0.03175220362139181,0.2946694013098551,0.1396151820163574,0.5315066571095897,0.5750213425635182
1985,Arizona,4.0,0.04739082043335133,0.04690254644939226,0.28481531367210816,0.21551807048946459,0.5946267510443163,0.6721072491127638
1985,Arkansas,5.0,0.04206483130332326,0.02590857777336783,0.31156703797895924,0.17046038852367604,0.5500008355793263,0.6681092343896732
1985,California,6.0,0.04347192823097685,0.023990808965698895,0.32162753404811023,0.17133033942598286,0.5604206106707688,0.6352789997703374
1985,Colorado,8.0,0.051838855190814846,0.034077102626269895,0.2813266923095827,0.17666730598075467,0.5439099561074221,0.5988551565123628
1985,Connecticut,9.0,0.0425244721699088,0.025489211698008177,0.3199381712420399,0.19949915556666398,0.5874510106766209,0.6175542363559089
1985,Delaware,10.0,0.03782390726946404,0.030406599538646717,0.2946481125980816,0.198039851762452,0.5609184711686444,0.6311328082554335
1985,District of Columbia,11.0,0.06354416490955578,0.01722585195977313,0.37561117515993603,0.09075282779321632,0.5471340198224812,0.6940467013268098
1985,Florida,12.0,0.04737495863498362,0.03601196587625519,0.31379087254266286,0.21317823329413216,0.6103560303480339,0.693659431864558
1985,Georgia,13.0,0.03584907293060571,0.01800033549708277,0.2912990344098323,0.14222758512810604,0.4873760279656268,0.6210461679397047
1985,Hawaii,15.0,0.04356283334606574,0.02345998742810155,0.3344604874389482,0.1806988251728538,0.5821821333859692,0.6184529785648185
1985,Idaho,16.0,0.039920609957763885,0.03158628845645789,0.26534934935604043,0.21675222658563892,0.553608474355901,0.6384439571151415
1985,Illinois,17.0,0.041337433271398195,0.023852690577239623,0.3277653712661313,0.18709657006558897,0.5800520651803581,0.6488676701716779
1985,Indiana,18.0,0.03723004297039026,0.023854291662398754,0.29232297465965806,0.18947160947675418,0.5428789187692012,0.6151739137974145
1985,Iowa,19.0,0.03929972198742841,0.02581306935736608,0.3254693403615039,0.2307055780798504,0.6212877097861488,0.6623575761121065
1985,Kansas,20.0,0.038749128614227316,0.027596033500757903,0.28093065882070145,0.21283459341253028,0.560110414348217,0.6124368673881653
1985,Kentucky,21.0,0.04118110695377193,0.02522910443816776,0.28753668215490275,0.15849119174453793,0.5124380852913805,0.6867579383842347
1985,Louisiana,22.0,0.06104047840058822,0.029663456676329,0.34779979440092973,0.1350707400682439,0.5735744695460908,0.6809703554545133
1985,Maine,23.0,0.04085279858983778,0.026119900614143363,0.3039035768312204,0.2060471021542096,0.5769233781894111,0.6273836797120028
1985,Maryland,24.0,0.0535318828960189,0.02920175018179706,0.3352231435649925,0.171576960195087,0.5895337368378956,0.6348472161336727
1985,Massachusetts,25.0,0.043317099103536226,0.024267308421678103,0.33151940348072434,0.19308736297144063,0.5921911739773793,0.6351098761799494
1985,Michigan,26.0,0.040510950353330744,0.02225348526133196,0.34538240093293493,0.1914119811287249,0.5995588176763226,0.6563551414279801
1985,Minnesota,27.0,0.03919216724087003,0.027136277915242046,0.30384097000992155,0.20126900867719655,0.5714384238432301,0.6106199107780265
1985,Mississippi,28.0,0.03379311279715519,0.023803014687913595,0.26776120071017356,0.14834105177863216,0.47369837997387454,0.6740256496888105
1985,Missouri,29.0,0.043177119582847506,0.027289676103344433,0.304217042188656,0.18811769663607258,0.5628015345109205,0.6409942211550731
1985,Montana,30.0,0.043512840003898184,0.0363304998218687,0.2806739814093878,0.2130761556072132,0.5735934768423679,0.6326944586281461
1985,Nebraska,31.0,0.03823858530991677,0.031602088259852175,0.28734839985202815,0.23336570619959945,0.5905547796213966,0.6438625632467945
1985,Nevada,32.0,0.0470372700421827,0.031611415282822054,0.23781041465976635,0.16981116578872282,0.48627026577349386,0.5527265341024269
1985,New Hampshire,33.0,0.03550285010419414,0.02474612701447247,0.2755499411061246,0.18830487640881732,0.5241037946336086,0.5581554783705313
1985,New Jersey,34.0,0.039556197395882876,0.02255433609975397,0.3194772487039319,0.18473500736796375,0.5663227895675325,0.6296452183852878
1985,New Mexico,35.0,0.0613300497457391,0.035422491009678765,0.31738054757830725,0.14876604427904286,0.562899132612768,0.6821300540303816
1985,New York,36.0,0.0413975772546748,0.02085213243364499,0.33802563633154836,0.1606630688395097,0.5609384148593778,0.6551890177296368
1985,North Carolina,37.0,0.03506354227378491,0.019848613629529048,0.31011881751170434,0.16115730673628706,0.5261882801513055,0.6211729278151377
1985,North Dakota,38.0,0.051453651385393095,0.038903843752415006,0.2885695407374827,0.2214547098348963,0.6003817457101871,0.6405032011405981
1985,Ohio,39.0,0.03799710750366107,0.021017634204611186,0.3325021010555949,0.19538863086189562,0.5869054736257627,0.6501116768904301
1985,Oklahoma,40.0,0.06573532861667555,0.03841891773998231,0.2887509914215548,0.15892343116930194,0.5518286689475146,0.6398202884092159
1985,Oregon,41.0,0.0378574243416586,0.02686534519344681,0.3041312727152667,0.21485132315967512,0.5837053654100471,0.640440152474218
1985,Pennsylvania,42.0,0.039376024018770654,0.02666978901547084,0.3279699508272732,0.19949811888079969,0.5935138827423144,0.6846400467683805
1985,Rhode Island,44.0,0.04074951790478808,0.024926823776663085,0.31395494835279353,0.1937088509902498,0.5733401410244944,0.6350956953614676
1985,South Carolina,45.0,0.03855304800295506,0.02170954637553232,0.3103250337593259,0.14444165816574672,0.51502928630356,0.6296253741632357
1985,South Dakota,46.0,0.04294696436690501,0.039955940960532565,0.2659212719588068,0.21879210016061207,0.5676162774468564,0.6269147058969052
1985,Tennessee,47.0,0.03553886364956671,0.02285028209946335,0.29586299369485985,0.15858971573834463,0.5128418551822345,0.6390885673458601
1985,Texas,48.0,0.05729508844960833,0.027449075931518793,0.3236241549628398,0.13498655980464924,0.5433548791486161,0.6382474131702345
1985,Utah,49.0,0.04377271272221159,0.033782665297081675,0.309129846755406,0.22267593162423727,0.6093611563989365,0.6542463650581977
1985,Vermont,50.0,0.03670233222150254,0.025262480143280638,0.2795544635335691,0.19100199405108667,0.532521269949439,0.5827393272190556
1985,Virginia,51.0,0.04041749404050587,0.02548472094341846,0.3046939874097526,0.17922646851892604,0.549822670912603,0.6218870819230675
1985,Washington,53.0,0.043694348801405936,0.033062105094930794,0.3108691040843489,0.22711194306020888,0.6147375010408945,0.6483417308863542
1985,West Virginia,54.0,0.06221469853298641,0.040772045946590244,0.2937030605679298,0.16047563432847603,0.5571654393759824,0.7152190282865923
1985,Wisconsin,55.0,0.03719998455605396,0.02418256529003899,0.2968425549514473,0.220085599199398,0.5783107039969382,0.6307622231421438
1985,Wyoming,56.0,0.08560963358460827,0.06324893663044288,0.2781912415557221,0.16538405516199442,0.5924338669327677,0.6325624189294553
1986,,,0.0019887878188937376,0.0010950354663352999,0.3615106985577772,0.20078209015304796,0.5653766119960542,0.6421384687224168
1986,Alabama,1.0,0.03976354945055593,0.019777375957514498,0.3098263633033271,0.14594609023434993,0.5153133789457475,0.6709124561436036
1986,Alaska,2.0,0.06771412878083764,0.028664624558409162,0.28262240821129,0.1272452168378532,0.5062463783883899,0.5679855215799229
1986,Arizona,4.0,0.04304904555628626,0.04283162636156285,0.24386888853464023,0.20820113793479306,0.5379506983872824,0.6247893690413192
1986,Arkansas,5.0,0.03865191977740159,0.025015110565627524,0.29568875191417965,0.17218022015322704,0.5315360024104357,0.6600919546816383
1986,California,6.0,0.04433660406923475,0.023455343704698553,0.3231571194237754,0.16320688702047143,0.5541559542181802,0.6313780890642956
1986,Colorado,8.0,0.05193706552066181,0.032039066695237886,0.30755815962499294,0.174179994155536,0.5657142859964286,0.6107143652815935
1986,Connecticut,9.0,0.045036986511782666,0.023237549016645997,0.3331323933010447,0.1909982375485995,0.5924051663780728,0.6205352996135237
1986,Delaware,10.0,0.03726579138378301,0.026914583174458686,0.275517522917313,0.18658516742137,0.5262830648969248,0.5991979657296446
1986,District of Columbia,11.0,0.053905201280661515,0.019573873814320547,0.3263945141477007,0.11488863142491934,0.5147622206676022,0.6613366946090216
1986,Florida,12.0,0.041564707009606267,0.03428791515492892,0.28929084392028837,0.21994865886379097,0.5850921249486146,0.6700418510332884
1986,Georgia,13.0,0.033352219778395656,0.022920904586928463,0.27112657847878263,0.15677668919863313,0.4841763920427399,0.6446610381372684
1986,Hawaii,15.0,0.04092542812507502,0.021177894906024432,0.32197529063686164,0.1671035227856703,0.5511821364536313,0.5930858909219601
1986,Idaho,16.0,0.042366077999672624,0.039213978542442685,0.2806046823128567,0.21214125463195158,0.5743259934869236,0.6475345465483334
1986,Illinois,17.0,0.0432991283316357,0.023307169276772666,0.32417708557869573,0.17515976407545253,0.5659431472625566,0.6318313535172543
1986,Indiana,18.0,0.037748457043171126,0.025585284879715228,0.2961402780871367,0.1883833371028563,0.5478573571128793,0.6235218395806994
1986,Iowa,19.0,0.04009444848204104,0.0285496231389151,0.3106208888378575,0.24004279573394277,0.6193077561927564,0.6589606691333881
1986,Kansas,20.0,0.03936998119131779,0.02875462804154877,0.29684823272815936,0.2103394242324709,0.5753122661934967,0.6274834093888056
1986,Kentucky,21.0,0.037473916967344145,0.023681711051178757,0.30752750055356337,0.14651337734276912,0.5151965059148554,0.6753215175483527
1986,Louisiana,22.0,0.06032435235899345,0.034622282918884466,0.3131843681803068,0.15667530809970368,0.5648063115578883,0.6692502928963706
1986,Maine,23.0,0.03720424033014479,0.026145155537459164,0.28616577400486526,0.19684710508872227,0.5463622749611915,0.6277865585118158
1986,Maryland,24.0,0.04611829875324994,0.030573380791508686,0.30914597290620927,0.17414169959967127,0.5599793520506392,0.6128188917788415
1986,Massachusetts,25.0,0.04630254926048057,0.026302013484224406,0.3178333468782537,0.18481017076445772,0.5752480803874164,0.6186449393460529
1986,Michigan,26.0,0.03914702582425006,0.021927383117029006,0.34033276721400385,0.1955808792272527,0.5969880553825356,0.6542846084755627
1986,Minnesota,27.0,0.04157558673118699,0.028846102526489233,0.3145861268043358,0.19708455000452715,0.5820923660665392,0.6248971884068608
1986,Mississippi,28.0,0.04530890099329931,0.019805318248815332,0.3135657198295649,0.13235102295609402,0.5110309620277735,0.6847385007112021
1986,Missouri,29.0,0.03928641021629042,0.028090606368777513,0.2901873375646375,0.20993021238004078,0.5674945665297462,0.6387380736236352
1986,Montana,30.0,0.05344424004381019,0.03807956454256273,0.30377215702748006,0.21582379954800876,0.6111197611618617,0.652209002396201
1986,Nebraska,31.0,0.04358510187541996,0.03063006876179249,0.28380480525721813,0.20992484515954196,0.5679448210539726,0.6202506174622533
1986,Nevada,32.0,0.04768185663346272,0.028349478979929336,0.26425407600356554,0.16137312786666905,0.5016585394836267,0.5851099123222696
1986,New Hampshire,33.0,0.039167459848953964,0.025232097073730517,0.28279755514515936,0.18416280158293177,0.5313599136507756,0.5659218341063647
1986,New Jersey,34.0,0.038716677588644145,0.02221496475623513,0.3183110624562991,0.19038015534169558,0.569622860142874,0.6326497155564611
1986,New Mexico,35.0,0.06329613784794658,0.03075565992166266,0.3177484813970141,0.14060189301266618,0.5524021721792894,0.6621543483421891
1986,New York,36.0,0.04669433242215607,0.021135153588256045,0.3455168247980497,0.1559405543838664,0.5692868651923282,0.6567940419462608
1986,North Carolina,37.0,0.0391469988670847,0.01954787323544355,0.303312896504936,0.1477392587286321,0.5097470273360963,0.613383175705757
1986,North Dakota,38.0,0.05273279424398255,0.04181131990197352,0.2816283795616247,0.20137813352550607,0.5775506272330868,0.6249138427037374
1986,Ohio,39.0,0.0384016140588731,0.021452954552287143,0.3320783081842567,0.18573810619261397,0.577670982988031,0.6370140952346826
1986,Oklahoma,40.0,0.05423542273549719,0.032074939698139966,0.30971600490417767,0.1556183524986516,0.5516447198364665,0.6393696023013328
1986,Oregon,41.0,0.04542889993625342,0.026900970000153877,0.32273558583664796,0.21239600437568115,0.6074614601487364,0.6571280375582346
1986,Pennsylvania,42.0,0.043677546317280026,0.027975039274471234,0.3173121144766304,0.19180595093067201,0.5807706509990537,0.6530963110530332
1986,Rhode Island,44.0,0.03777987691692256,0.021458517729831383,0.29356971959129957,0.1923063756212502,0.5451144898593038,0.6099984617134298
1986,South Carolina,45.0,0.04042798743735455,0.018314670731048227,0.33772835858512346,0.1336903295734137,0.5301613463269399,0.6450309353087261
1986,South Dakota,46.0,0.0480071794605129,0.039371388384231314,0.2912591366055368,0.21625709945117372,0.5948948039014548,0.6558127683252722
1986,Tennessee,47.0,0.036715188263388605,0.023910077633836256,0.3011299234665335,0.14969193121828703,0.5114471205820454,0.6454535740379382
1986,Texas,48.0,0.05580937837468206,0.02670660854960699,0.3097729586046355,0.13562250399558665,0.5279114495245112,0.6284200714071417
1986,Utah,49.0,0.04536408486521997,0.03474256621837839,0.2824934688553892,0.20110722093582634,0.5637073408748139,0.6226384753887513
1986,Vermont,50.0,0.04325480104682546,0.030912162406721837,0.2780896145154063,0.192011333036203,0.5442679110051566,0.5764549246791514
1986,Virginia,51.0,0.041942107760240536,0.026039094496168192,0.3086785979721006,0.16802413718037743,0.5446839374088868,0.6294213878384816
