num_nodes,p,noise_scale,rank_correl,wealth gini,gini- directly connected,gini- not directly connected,gini- weakly connected,gini- not weakly connected,gini- income-wealth match,gini- no income wealth match
50,0.65,0.25,0.9490036014405762,320689.48163265304,324150.7596513076,309566.30306748464,320689.48163265304,,348723.1923076923,85634.34666666666
50,0.65,0.25,0.904249699879952,350848.2048979592,349445.66584766586,349031.6756440281,350848.2048979592,,380645.84,95286.94382022473
50,0.65,0.25,0.9418007202881151,355781.626122449,357331.09762202756,347957.64508393285,355781.626122449,,387455.2230014025,107581.08139534884
50,0.65,0.25,0.8792797118847538,323053.786122449,331217.55273189326,333878.4258600237,323053.786122449,,363912.9220588235,123433.89719626168
50,0.65,0.25,0.8596878751500601,345315.8391836735,342743.72186287196,344267.2894424674,345315.8391836735,,367165.6478454681,178384.16
50,0.65,0.25,0.9145258103241296,319617.84,312751.06202531647,325871.3667425968,319617.84,,338093.93447293446,110584.05681818182
50,0.65,0.25,0.9275870348139255,385256.20408163266,385933.63111668755,381692.0935897436,385256.20408163266,,414637.6406685237,125054.15189873418
50,0.65,0.5,0.7151500600240095,305577.7681632653,306718.6528117359,304077.455136541,305577.7681632653,,335203.7496159754,195677.94610778443
50,0.65,0.5,0.6667466986794718,320919.3355102041,322616.3312883436,317815.7068493151,320919.3355102041,,360587.3712871287,212518.48325358852
50,0.65,0.5,0.5938535414165665,293200.17714285717,294297.04472049687,296164.30870083434,293200.17714285717,,318343.32,234181.35652173913
50,0.65,0.5,0.7386794717887154,354158.6424489796,362757.4287515763,353708.93168433453,354158.6424489796,,412701.4864433812,174113.30722891566
50,0.65,0.5,0.5958703481392557,286636.85632653063,286311.8858218319,286314.6674816626,286636.85632653063,,303547.7456445993,241946.93721973093
50,0.65,0.5,0.7460744297719087,344554.1779591837,347412.02295918367,335303.7056778679,344554.1779591837,,388865.8573717949,185742.06875
50,0.65,0.5,0.7769027611044417,353056.06775510206,351932.4676165803,357293.2753303965,353056.06775510206,,390265.4768740032,186175.24827586208
50,0.65,0.5,0.7662424969987995,331803.9453061225,321816.5126582279,331864.968787515,331803.9453061225,,358130.61414791,187367.875
50,0.65,0.5,0.5443937575030012,313861.96326530614,310479.1859872611,307881.0160213618,313861.96326530614,,331848.7761989343,256285.13513513515
50,0.65,0.5,0.6292917166866746,328338.7346938776,331526.8615384615,325734.13932584267,328338.7346938776,,364071.102915952,235215.73096446702
50,0.8,0.0,0.9996158463385355,323812.47918367345,324266.13047910295,328727.5595716198,323812.47918367345,,324266.13047910295,
50,0.8,0.0,0.9997118847539016,351121.1730612245,350342.6402805611,375736.20340909093,351121.1730612245,,350342.6402805611,
50,0.8,0.0,0.9999039615846338,337769.226122449,336509.3899176955,352816.6170468187,337769.226122449,,336509.3899176955,
50,0.8,0.0,0.9993277310924369,329520.7567346939,327671.93353174604,321117.5394736842,329520.7567346939,,327671.93353174604,
50,0.8,0.0,0.9995198079231692,320651.3665306122,326656.6875,321703.83194444445,320651.3665306122,,326656.6875,
50,0.8,0.0,0.9997118847539016,314963.027755102,316642.64271457086,299334.87942122185,314963.027755102,,316642.64271457086,
50,0.8,0.0,0.9998079231692677,332138.4612244898,327137.71881390596,342073.468503937,332138.4612244898,,327137.71881390596,
50,0.8,0.0,0.9996158463385355,337040.2816326531,335122.4829015544,336525.232712766,337040.2816326531,,335122.4829015544,
50,0.8,0.0,0.9998079231692677,350869.22775510204,345450.71736896195,338257.66011235956,350869.22775510204,,345450.71736896195,
50,0.8,0.0,0.9996158463385355,318479.5216326531,322897.4291497976,287001.3537964459,318479.5216326531,,322897.4291497976,
50,0.8,0.05,0.9916446578631452,340976.5567346939,342403.4186746988,337525.8461538461,340976.5567346939,,350630.2615859938,22872.84
50,0.8,0.05,0.9927010804321729,353067.45469387755,355704.43724696356,329075.124251497,353067.45469387755,,362934.8665977249,22760.380952380954
50,0.8,0.05,0.9972148859543817,328655.0163265306,328951.03691983124,339005.2792207792,328655.0163265306,,333132.1754010695,28230.69230769231
50,0.8,0.05,0.9940456182472988,337825.6669387755,338526.0932642487,317268.034795764,337825.6669387755,,347415.3663471778,17486.576923076922
50,0.8,0.05,0.9897238895558224,304352.71428571426,297905.58190954773,275076.6985645933,304352.71428571426,,307553.6514047867,25205.735294117647
50,0.8,0.05,0.9834813925570227,299779.01795918366,297407.30682976556,285230.81694402423,299779.01795918366,,310307.5608974359,29082.022222222222
50,0.8,0.05,0.9899159663865545,320826.09714285715,321810.0868686869,313855.8771186441,320826.09714285715,,332264.4048117155,27859.264705882353
50,0.8,0.05,0.9883793517406962,386182.7918367347,390257.4646464646,377866.17245989305,386182.7918367347,,399785.3921161826,36991.230769230766
50,0.8,0.05,0.9891476590636255,380519.32653061225,374612.27568667347,399091.94925742573,380519.32653061225,,385850.8088235294,29480.548387096773
50,0.8,0.05,0.9951980792316926,329838.9151020408,333576.27013251785,343487.68826405867,329838.9151020408,,340810.5318039625,18228.227272727272
50,0.8,0.1,0.9845378151260503,355365.99020408164,351644.5561440678,340888.25726141076,355365.99020408164,,365694.94345898007,49895.76190476191
50,0.8,0.1,0.9687875150060024,349491.38612244895,349763.34121274407,370281.8362779741,349491.38612244895,,367302.3278688525,73070.70689655172
50,0.8,0.1,0.9771428571428572,344091.62204081635,346951.0689655172,356404.2807486631,344091.62204081635,,363019.81303418806,46144.18
50,0.8,0.1,0.9841536614645856,340648.19836734695,335812.14387031406,355923.6895640687,340648.19836734695,,348332.98625792813,46916.60975609756
50,0.8,0.1,0.978391356542617,317439.5004081633,319139.72912423627,294346.1210691824,317439.5004081633,,333505.008583691,51370.92
50,0.8,0.1,0.991452581032413,313253.78040816326,317069.32352941175,304611.9319727891,313253.78040816326,,325116.11991657974,31259.037037037036
50,0.8,0.1,0.9667707082833132,321214.1493877551,323566.8120531154,301598.11453744496,321214.1493877551,,343102.9353778751,53317.106060606064
50,0.8,0.1,0.9774309723889555,334236.827755102,334257.39634146343,333335.4506849315,334236.827755102,,350676.4536637931,62170.16071428572
50,0.8,0.1,0.9796398559423769,310772.8824489796,318019.153531218,322431.1556156969,310772.8824489796,,333552.10725893825,52520.7037037037
50,0.8,0.1,0.9573589435774309,339303.13224489795,334820.9092741936,346696.2676258993,339303.13224489795,,359514.9010989011,60777.829268292684
50,0.8,0.25,0.9554381752701081,324635.52571428573,331953.5903983657,321622.8732394366,324635.52571428573,,355445.0870535714,78358.63855421687
50,0.8,0.25,0.8832172869147659,325953.0979591837,326957.7320328542,332195.5485175202,325953.0979591837,,356497.07547169813,128153.26190476191
50,0.8,0.25,0.9273949579831933,332105.6293877551,340228.208893485,325639.54771784233,332105.6293877551,,366305.53837342496,98041.94680851063
50,0.8,0.25,0.9366146458583434,312000.2726530612,308194.0,320686.768627451,312000.2726530612,,334577.0523917995,85460.15384615384
50,0.8,0.25,0.9034813925570228,315824.81469387753,316556.6042726348,317898.53432032303,315824.81469387753,,345987.35011709604,121720.50387596899
50,0.8,0.25,0.9384393757503001,363547.9428571428,366417.9737903226,364775.7870879121,363547.9428571428,,396946.28170594835,97103.89108910892
50,0.8,0.25,0.9171188475390155,377902.73387755104,383440.54861821904,382963.52486910997,377902.73387755104,,417678.91369390104,107948.51851851853
50,0.8,0.25,0.8530612244897959,319825.0457142857,322757.6680497925,325665.94086021505,319825.0457142857,,352980.487745098,156123.74324324325
50,0.8,0.25,0.8547899159663865,334830.3706122449,331868.3399374348,350978.2533692722,334830.3706122449,,363401.39804639807,147399.95
50,0.8,0.25,0.916734693877551,322140.67102040816,328412.5180972079,324330.95611702127,322140.67102040816,,359347.6933962264,107966.89915966387
50,0.8,0.5,0.7326290516206482,292795.9763265306,294483.693647541,303467.65030674846,292795.9763265306,,341874.42240215925,145051.65106382978
50,0.8,0.5,0.8031212484993997,347893.8220408163,349805.5746421268,344060.88633093523,347893.8220408163,,385652.92481203005,190882.32222222222
50,0.8,0.5,0.6172869147659064,343240.82612244895,341729.68371607515,343899.80263157893,343240.82612244895,,381701.35169491527,228529.92
50,0.8,0.5,0.7777671068427371,325084.3967346939,329895.0642857143,319907.1301369863,325084.3967346939,,371878.37869062903,167183.61194029852
50,0.8,0.5,0.7014165666266506,323503.6155102041,322476.24242424243,297625.56967840734,323503.6155102041,,373655.4946524064,164285.826446281
50,0.8,0.5,0.8017767106842737,317864.8195918367,314333.2337526205,322149.9892141757,317864.8195918367,,334720.14249684743,213918.21118012423
50,0.8,0.5,0.6837454981992798,332149.30775510205,331500.3533057851,334611.19115734723,332149.30775510205,,364599.4457831325,219622.4253393665
50,0.8,0.5,0.7301320528211284,337177.89224489796,342509.9886597938,342532.94324324327,337177.89224489796,,374984.29673202615,221325.3756097561
50,0.8,0.5,0.5659063625450179,284590.19020408165,286323.47812817903,271308.25073313783,284590.19020408165,,293038.4756097561,266096.2612244898
50,0.8,0.5,0.7683553421368547,315484.2644897959,315662.8,330980.62360248447,315484.2644897959,,358826.80733944953,163892.5806451613
100,0.2,0.0,0.9903750375037502,333222.66909090907,331167.4455852156,336519.20115197165,333222.66909090907,,331167.4455852156,
100,0.2,0.0,0.9887308730873087,313527.5498989899,310375.987206823,312558.84340348496,313527.5498989899,,310375.987206823,
100,0.2,0.0,0.9906750675067505,353931.3022222222,353092.67937438906,353386.84222222224,353931.3022222222,,353092.67937438906,
100,0.2,0.0,0.9869186918691868,338737.0383838384,338861.6558577406,338311.01778077875,338737.0383838384,,338861.6558577406,
100,0.2,0.0,0.9898829882988298,323648.68303030304,316570.21747572813,322993.2681308625,323648.68303030304,,316570.21747572813,
100,0.2,0.0,0.9854065406540653,306262.40222222224,302315.7583756345,306494.5367383513,306262.40222222224,,302315.7583756345,
100,0.2,0.0,0.9816501650165016,330972.3216161616,330678.13525026623,330053.4977436823,330972.3216161616,,330678.13525026623,
100,0.2,0.0,0.9865946594659465,329388.3387878788,325807.02335456474,327118.4783295711,329388.3387878788,,325807.02335456474,
100,0.2,0.0,0.9914071407140713,326646.5028282828,316024.91995947313,330780.43423383526,326646.5028282828,,316024.91995947313,
100,0.2,0.0,0.9876267626762675,353892.57575757575,342023.61476238625,355191.31587194983,353892.57575757575,,342023.61476238625,
100,0.2,0.05,0.9806060606060605,338201.74606060603,335577.9655172414,337287.58150079346,338201.74606060603,,345535.4790794979,18265.2
100,0.2,0.05,0.9795019501950194,306474.18303030304,311473.45791583165,304177.54012275516,306474.18303030304,,319168.262345679,23806.153846153848
100,0.2,0.05,0.978133813381338,318403.88242424245,320418.20122574054,319514.8719607406,318403.88242424245,,331782.3202545069,22741.416666666668
100,0.2,0.05,0.9833303330333032,344831.4509090909,348008.3436213992,346325.8473824312,344831.4509090909,,354610.4690451207,16859.63157894737
100,0.2,0.05,0.9822622262226222,343247.25696969696,340146.3538461538,345067.6297369594,343247.25696969696,,350884.72505307855,33614.666666666664
100,0.2,0.05,0.9866906690669065,354767.61555555556,361765.078,354610.77032199956,354767.61555555556,,365841.90587044536,26106.25
100,0.2,0.05,0.9774737473747375,347215.17232323234,337505.3070787637,348168.43256653135,347215.17232323234,,347402.3693415638,27184.516129032258
100,0.2,0.05,0.9837143714371437,341425.61757575755,343206.2854271357,339499.0144306652,341425.61757575755,,349628.00102564105,30147.65
100,0.2,0.05,0.9847824782478246,328835.485050505,332414.75963488844,326064.96835154825,328835.485050505,,335900.2276923077,23475.545454545456
100,0.2,0.05,0.9814581458145814,357176.32464646467,354116.8954593453,356465.14686098654,357176.32464646467,,362231.7683982684,28110.695652173912
100,0.2,0.1,0.961176117611761,354673.1488888889,361131.3428844317,352946.26181818184,354673.1488888889,,375852.2842842843,54751.75
100,0.2,0.1,0.979057905790579,338582.5561616162,334057.37721021613,338341.24566929135,338582.5561616162,,346668.72512820514,48102.395348837206
100,0.2,0.1,0.9749534953495348,329378.2294949495,332891.4891416753,326768.88189870544,329378.2294949495,,346257.53846153844,52508.22727272727
100,0.2,0.1,0.9516831683168316,327345.14707070705,332417.88345473463,324596.1438588555,327345.14707070705,,353158.0859375,46522.16923076923
100,0.2,0.1,0.961092109210921,344886.8585858586,347330.79017400206,346145.28504254366,344886.8585858586,,364303.57575757575,51427.88679245283
100,0.2,0.1,0.9658925892589258,322447.49757575756,335777.04564315354,320642.3970819304,322447.49757575756,,351543.9330406147,64765.07547169811
100,0.2,0.1,0.9817941794179418,329726.7412121212,323961.5645981689,330813.9788573999,329726.7412121212,,334772.9483122363,31127.514285714286
100,0.2,0.1,0.9688328832883288,323456.68606060604,324153.07474747475,326232.77126948774,323456.68606060604,,337973.350372737,69697.41176470589
100,0.2,0.1,0.9667806780678067,331803.83838383836,329416.5625646329,333401.04513274337,331803.83838383836,,341324.4163969795,53452.05
100,0.2,0.1,0.9753135313531353,345751.5486868687,348607.9501495513,344518.6964366261,345751.5486868687,,361461.8104166667,61638.04651162791
100,0.2,0.25,0.8799399939993998,351691.53676767676,345548.84807492193,353845.88342602894,351691.53676767676,,373648.26390532544,140859.1379310345
100,0.2,0.25,0.8702790279027901,347220.2947474747,335658.5842812823,346341.61796997534,347220.2947474747,,370771.7569528416,128240.05714285714
100,0.2,0.25,0.9300570057005699,337797.85131313134,340777.10285132384,334359.2971014493,337797.85131313134,,367328.6474576271,98528.47422680413
100,0.2,0.25,0.9044104410441043,335020.42363636364,340712.7552238806,333678.3635955056,335020.42363636364,,370421.4322799097,119520.42016806723
100,0.2,0.25,0.9196999699969995,337580.77555555553,336803.9317476732,338475.5806020067,337580.77555555553,,361215.7632183908,117852.45360824742
100,0.2,0.25,0.9313651365136512,350773.3385858586,357221.76470588235,350613.75255215267,350773.3385858586,,391014.98742857145,90833.74774774775
100,0.2,0.25,0.8884608460846084,333408.40060606063,334317.15136226034,333975.03177071764,333408.40060606063,,368239.7211764706,129819.39007092199
100,0.2,0.25,0.9264446444644463,341944.6151515152,345786.47208619,338953.13607305934,341944.6151515152,,375800.1272123894,113886.09401709402
100,0.2,0.25,0.8801560156015601,299126.26181818184,301937.8132780083,301136.59441036126,299126.26181818184,,330419.4330143541,115917.234375
100,0.2,0.25,0.9007140714071407,339382.5256565657,339132.90744680853,339752.9134016028,339382.5256565657,,366076.9091995221,120180.19417475729
100,0.2,0.5,0.7590399039903989,337859.5973737374,337193.2093933464,337875.7373396354,337859.5973737374,,375525.99004975124,195819.1009174312
100,0.2,0.5,0.6392679267926792,317730.26464646467,317779.0511022044,319308.82317748724,317730.26464646467,,361902.786188579,182166.10204081633
100,0.2,0.5,0.6126372637263725,311576.8884848485,321059.91505791503,311926.7811665183,311576.8884848485,,354732.23237597913,225530.3037037037
100,0.2,0.5,0.6504650465046505,325135.0509090909,318844.9069069069,324515.309315376,325135.0509090909,,349278.5968790637,217090.52608695652
100,0.2,0.5,0.6677827782778277,307726.96505050507,305605.75383043924,308214.81983396906,307726.96505050507,,341624.7383798141,185595.59734513273
100,0.2,0.5,0.5504710471047104,311472.08181818185,316316.74146845913,310321.7426570267,311472.08181818185,,352206.5284090909,220246.74144486693
100,0.2,0.5,0.721992199219922,332989.1111111111,333026.96814671817,336268.7510605046,332989.1111111111,,366997.6268115942,197797.61538461538
100,0.2,0.5,0.674071407140714,349965.3676767677,341631.0651068159,349147.40213928086,349965.3676767677,,374566.6895640687,231311.296460177
100,0.2,0.5,0.7627962796279627,342337.5331313131,335777.9528688525,344081.0015815635,342337.5331313131,,362790.80481622304,221803.9411764706
100,0.2,0.5,0.7214161416141613,320340.6515151515,320186.5487077535,320810.4453142474,320340.6515151515,,360970.7347994825,184881.0729613734
100,0.35,0.0,0.9963156315631561,324840.5246464646,317390.7025912839,330252.5696141864,324840.5246464646,,317390.7025912839,
100,0.35,0.0,0.9963156315631561,325820.87555555557,326831.5182232346,326428.7252747253,325820.87555555557,,326831.5182232346,
100,0.35,0.0,0.9957635763576356,318622.4432323232,315129.5359859567,315689.2962871287,318622.4432323232,,315129.5359859567,
100,0.35,0.0,0.9970477047704769,301445.4105050505,302206.0448028674,300987.7287509239,301445.4105050505,,302206.0448028674,
100,0.35,0.0,0.9955235523552354,319688.62202020205,324557.3024911032,318934.81027764245,319688.62202020205,,324557.3024911032,
100,0.35,0.0,0.9969876987698768,339728.2818181818,342332.57794902194,339699.27872444014,339728.2818181818,,342332.57794902194,
100,0.35,0.0,0.9958115811581157,334983.5103030303,337924.1941412981,331371.3027410671,334983.5103030303,,337924.1941412981,
100,0.35,0.0,0.9957155715571556,331816.21676767676,334750.56735905044,328915.86381611467,331816.21676767676,,334750.56735905044,
100,0.35,0.0,0.9976357635763576,316640.1911111111,317164.9608621668,316039.2786722814,316640.1911111111,,317164.9608621668,
100,0.35,0.0,0.9947674767476747,340361.656969697,335022.3706253586,341440.1331346249,340361.656969697,,335022.3706253586,
100,0.35,0.05,0.993039303930393,339177.7886868687,340849.7380265436,341293.02436647174,339177.7886868687,,347699.6928066038,26862.62162162162
100,0.35,0.05,0.99012301230123,347873.9361616162,352613.89193825045,351584.3604511639,347873.9361616162,,361306.5968309859,23450.133333333335
100,0.35,0.05,0.9826342634263424,343146.91454545455,343618.43967981706,345041.86294416245,343146.91454545455,,356201.375,37251.31884057971
100,0.35,0.05,0.9934353435343533,335519.0323232323,341532.204345273,328662.3950987747,335519.0323232323,,348669.8469387755,20145.37837837838
100,0.35,0.05,0.991071107110711,343543.5103030303,335551.36115843273,346601.39823874756,343543.5103030303,,347604.2790560472,26010.515151515152
100,0.35,0.05,0.992163216321632,307835.396969697,309601.64860335196,310442.45632712316,307835.396969697,,315977.07824100513,23361.20512820513
100,0.35,0.05,0.9925832583258324,335982.6452525252,337333.29032258067,337900.78077203204,335982.6452525252,,343473.5119617225,26228.727272727272
100,0.35,0.05,0.9934713471347134,316349.95474747475,323891.70602125145,310595.96281704016,316349.95474747475,,330661.044055522,20735.135135135137
100,0.35,0.05,0.9939513951395138,314308.9517171717,309317.16265413974,314618.9348144531,314308.9517171717,,313792.63148479426,20649.423076923078
100,0.35,0.05,0.9918151815181516,355886.63272727275,354809.80929958797,352523.9921549399,355886.63272727275,,363189.2868357488,32102.488372093023
100,0.35,0.1,0.9689408940894088,339684.68505050504,332213.7274867569,339276.2231364956,339684.68505050504,,351517.35687263554,61279.601769911504
100,0.35,0.1,0.9824422442244223,342891.8692929293,337191.22013651876,340542.8946047679,342891.8692929293,,349294.4074733096,53774.916666666664
100,0.35,0.1,0.9784338433843384,345753.82606060605,345717.0653521127,346042.3719842442,345753.82606060605,,364907.7390521896,49505.46296296296
100,0.35,0.1,0.9664086408640864,305346.277979798,302450.7620709715,311281.264,305346.277979798,,319564.6198757764,49668.091743119265
100,0.35,0.1,0.9708730873087308,340248.9206060606,342606.30240963853,338758.2851178782,340248.9206060606,,361446.2448453608,71869.35185185185
100,0.35,0.1,0.9752895289528951,335080.7604040404,330235.4556592766,334913.57645334635,335080.7604040404,,347414.07492260064,49998.38383838384
100,0.35,0.1,0.9830903090309031,321295.4147474748,315209.1014326648,319167.3667742736,321295.4147474748,,328794.37101623573,39693.20731707317
100,0.35,0.1,0.9840024002400239,315920.797979798,316962.18700114026,317059.8811929998,315920.797979798,,330320.51583980874,41054.97530864197
100,0.35,0.1,0.9808340834083407,337941.48363636364,333400.2265353418,340731.21377788676,337941.48363636364,,348721.9431887599,51583.93258426966
100,0.35,0.1,0.9769936993699369,328790.02343434346,323108.493166287,333528.7413090386,328790.02343434346,,339878.4027861902,59421.62857142857
100,0.35,0.25,0.9039063906390639,356301.2418181818,352954.12144846795,358681.2471165644,356301.2418181818,,384775.09632446134,121555.51152073733
100,0.35,0.25,0.9475907590759075,322506.8787878788,317657.21585648146,318883.06625,322506.8787878788,,341478.1562099872,93510.77710843373
100,0.35,0.25,0.931113111311131,347907.20565656567,354441.14982578397,347213.41214908037,347907.20565656567,,384417.342394822,92784.55367231638
100,0.35,0.25,0.9396579657965796,340942.07414141414,339859.0742630385,343608.1341314439,340942.07414141414,,368505.50346129644,79749.49714285714
100,0.35,0.25,0.9247404740474048,328827.83474747476,328125.8337195829,325351.5983875031,328827.83474747476,,354725.6171875,113087.58421052631
100,0.35,0.25,0.9171797179717971,323164.275959596,328764.70973451325,318402.76718023967,323164.275959596,,356300.62135278515,106710.4064171123
100,0.35,0.25,0.901182118211821,317961.0252525252,321339.26105137396,317920.04109257914,317961.0252525252,,353420.53425605537,118905.02620087336
100,0.35,0.25,0.8989138913891388,329738.78909090906,331231.1367276888,327320.77684314694,329738.78909090906,,363323.7437582129,115103.04867256636
100,0.35,0.25,0.897185718571857,342768.91555555555,344930.86948955915,339132.64040150563,342768.91555555555,,375256.7783641161,123901.64903846153
100,0.35,0.25,0.9215481548154815,352186.34525252524,351755.94782608695,349901.4838061762,352186.34525252524,,378263.9396495782,129751.51630434782
100,0.35,0.5,0.7518151815181517,362503.5808080808,351103.2476744186,374232.99684924865,362503.5808080808,,390267.8581925055,202626.82729805014
100,0.35,0.5,0.6210261026102609,319671.2668686869,314236.5279951836,321945.0179009318,319671.2668686869,,351901.3165704864,212255.75
100,0.35,0.5,0.6075127512751274,325779.82464646467,325776.289040318,327931.1629322942,325779.82464646467,,363492.45070422534,225980.73084886128
100,0.35,0.5,0.7344494449444943,315122.7153535354,313626.9302191465,315541.5462916874,315122.7153535354,,350532.70419426047,179880.40533333333
100,0.35,0.5,0.7041224122412241,328421.1995959596,335532.8323563892,329831.2835856765,328421.1995959596,,376525.16628701595,196749.01799485862
100,0.35,0.5,0.7196039603960395,324605.1527272727,323819.0058343057,326683.46470019344,324605.1527272727,,363308.8420652999,192816.19899244333
100,0.35,0.5,0.7284848484848484,349221.7626262626,349468.4649941657,348462.8977217644,349221.7626262626,,396905.3121165644,198596.1512195122
100,0.35,0.5,0.6936453645364535,333140.9260606061,338561.3547845551,335822.77723853436,333140.9260606061,,369454.42291371996,221449.2949061662
100,0.35,0.5,0.7096549654965495,339880.30404040404,339105.6024734982,340667.1670235546,339880.30404040404,,381156.0576479631,201302.97732997482
100,0.35,0.5,0.7054425442544254,303065.5301010101,303808.20854132,308231.2024981984,303065.5301010101,,333085.70285714284,202099.79156327544
100,0.5,0.0,0.9990399039903989,356076.2909090909,353625.19809448195,357099.33706943685,356076.2909090909,,353625.19809448195,
100,0.5,0.0,0.9985238523852384,345840.36565656564,346118.92553622014,340917.0745119604,345840.36565656564,,346118.92553622014,
100,0.5,0.0,0.9988118811881187,307325.8527272727,309643.8588,307662.036966567,307325.8527272727,,309643.8588,
100,0.5,0.0,0.9992439243924391,335383.0862626263,332543.9158916296,338496.97809243924,335383.0862626263,,332543.9158916296,
100,0.5,0.0,0.9989318931893187,312773.18565656565,318567.31714171014,310905.1622269579,312773.18565656565,,318567.31714171014,
100,0.5,0.0,0.9988958895889587,342052.66444444447,339187.3791946309,339155.57395973156,342052.66444444447,,339187.3791946309,
100,0.5,0.0,0.9978157815781578,346366.861010101,350243.7283800244,347830.7178257394,346366.861010101,,350243.7283800244,
100,0.5,0.0,0.9990759075907588,314823.8086868687,313098.100040833,316106.4423380727,314823.8086868687,,313098.100040833,
100,0.5,0.0,0.9988958895889587,335692.88707070705,331339.36222664017,337411.6167763158,335692.88707070705,,331339.36222664017,
100,0.5,0.0,0.9989438943894389,325341.6896969697,325885.21923847694,326399.9230358097,325341.6896969697,,325885.21923847694,
100,0.5,0.05,0.9891029102910289,342444.0256565657,341863.32517061423,339631.1411312466,342444.0256565657,,353650.77073780744,34492.86956521739
100,0.5,0.05,0.9954755475547554,344141.33252525254,338453.1325010068,348376.1581995262,344141.33252525254,,345703.6217552534,24222.10714285714
100,0.5,0.05,0.9892469246924691,312758.1511111111,315681.10435132956,313339.50893095176,312758.1511111111,,325576.10625,26071.29268292683
100,0.5,0.05,0.9948394839483947,373444.75414141413,377557.01340918324,375360.26432870975,373444.75414141413,,386527.4525,24621.70491803279
100,0.5,0.05,0.993147314731473,320752.67818181816,321028.73281821876,318935.7961035495,320752.67818181816,,329344.7119565217,24135.86567164179
100,0.5,0.05,0.9940234023402339,333474.0375757576,340128.3526785714,334205.51077987754,333474.0375757576,,347453.1403654485,25162.48214285714
100,0.5,0.05,0.9916471647164716,319402.91131313134,323664.89677419356,316677.4051296194,319402.91131313134,,332297.1814030718,30775.12676056338
100,0.5,0.05,0.9948634863486348,301373.45898989897,308201.04423380725,290986.1581184472,301373.45898989897,,314608.6155088853,24894.85714285714
100,0.5,0.05,0.9927992799279927,347938.361010101,350988.9561720949,344131.96105664485,347938.361010101,,359743.26341866225,24790.0
100,0.5,0.05,0.9935193519351934,329461.57272727275,332242.01233045623,327222.5393923098,329461.57272727275,,339427.51409339503,27243.125
100,0.5,0.1,0.982154215421542,362048.9107070707,360779.3270336894,361766.41753264057,362048.9107070707,,378593.99521946977,52572.172932330825
100,0.5,0.1,0.9867506750675067,340939.63474747475,342290.819000819,340873.7544512357,340939.63474747475,,355364.5130397606,45403.728155339806
100,0.5,0.1,0.9714611461146113,339415.5266666667,341578.1612244898,338714.3254390633,339415.5266666667,,358179.4896013865,71748.11971830986
100,0.5,0.1,0.9804380438043804,335684.0626262626,339921.78150912107,332659.53036329884,335684.0626262626,,355739.8325317009,50514.72
100,0.5,0.1,0.977125712571257,350900.15393939393,352009.52441445016,356210.10752118647,350900.15393939393,,368957.6438471231,59593.057971014496
100,0.5,0.1,0.9720852085208519,343120.11717171717,345246.80810147297,349604.4736978492,343120.11717171717,,362052.59037711314,62247.24817518248
100,0.5,0.1,0.9884068406840683,345779.0343434343,345423.5988654781,347551.56076250994,345779.0343434343,,358374.3864693446,48058.42718446602
100,0.5,0.1,0.9736093609360935,342602.98787878786,347373.44048582995,341921.25648648647,342602.98787878786,,362675.4957410562,52871.59016393442
100,0.5,0.1,0.9842424242424243,333364.18303030304,333277.10405571485,339089.7145156963,333364.18303030304,,346842.3276084156,51193.125
100,0.5,0.1,0.981182118211821,372054.46545454545,367453.99879421224,377635.8297082228,372054.46545454545,,384424.17358171043,49330.56349206349
100,0.5,0.25,0.9174917491749174,336049.9527272727,335461.05409836065,336355.3868748346,336049.9527272727,,364314.6857936141,111974.68100358424
100,0.5,0.25,0.8991539153915391,313035.1173737374,309169.3318219291,306343.6051173833,313035.1173737374,,340154.28096820123,104513.25705329154
100,0.5,0.25,0.8947374737473747,327170.61272727273,325592.7853130016,322580.1146621811,327170.61272727273,,354593.0294252873,126616.34700315457
100,0.5,0.25,0.9115991599159915,344905.32484848483,346717.5557357114,339834.37468636746,344905.32484848483,,381103.3095458758,106573.68284789645
100,0.5,0.25,0.9103510351035102,329637.20666666667,327904.64482200646,332190.53783499735,329637.20666666667,,357956.8062730627,113585.28289473684
100,0.5,0.25,0.9349774977497749,327206.5719191919,332594.9870340357,319833.96707152494,327206.5719191919,,356768.042380523,118131.64
100,0.5,0.25,0.9065466546654664,324890.5894949495,326359.2710966164,325986.8064171123,324890.5894949495,,357691.63923756394,103193.96026490066
100,0.5,0.25,0.9174437443744373,340564.56141414144,342834.065664557,345314.5321027287,340564.56141414144,,373194.6522717049,121550.18360655737
100,0.5,0.25,0.8468046804680466,326505.52282828285,322369.4249496982,319405.1570695553,326505.52282828285,,352714.9847908745,154791.84514435695
100,0.5,0.25,0.9354815481548153,334637.96222222224,335142.043567612,329092.3702174511,334637.96222222224,,362222.49403669726,101800.61264822134
100,0.5,0.5,0.7449384938493848,349531.5909090909,351555.16897506925,349630.6073953235,349531.5909090909,,386729.3311557789,221207.7150837989
100,0.5,0.5,0.7484428442844284,305808.3173737374,310163.020631068,301510.4359116022,305808.3173737374,,341092.1993880673,191470.02739726027
100,0.5,0.5,0.7207560756075608,318584.64868686866,325880.23766816146,314121.6196730099,318584.64868686866,,362862.29372080957,190396.5456273764
100,0.5,0.5,0.8264386438643864,346410.9517171717,343579.648538961,346921.06543578603,346410.9517171717,,386501.0991529646,155082.16192560174
